year,region,drug,mean,std,p5,p25,p50,p75,p95,units,source_quality,notes
2016,europe,amikacin,51.17841018274592,12.79460254568648,30.70704610964755,40.94272814619674,51.17841018274592,61.4140922192951,76.76761527411888,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_40
2016,europe,ciprofloxacin,6.727390924812285,1.345478184962457,4.7091736473686,5.718282286090442,6.727390924812285,7.736499563534127,9.4183472947372,courses_per_100k_per_year,empirical_pattern_extrapolated,based_on_empirical_patterns_region_europe_years_since_intro_29
2016,europe,levofloxacin,324.0172592290803,81.00431480727008,194.41035553744817,259.2138073832643,324.0172592290803,388.82071107489634,486.02588884362046,courses_per_100k_per_year,iqvia_midas_empirical,IQVIA_MIDAS_global_sales
2016,europe,moxifloxacin,149.16918026171132,37.29229506542783,89.50150815702679,119.33534420936904,149.16918026171132,179.00301631405358,223.753770392567,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_17
2016,europe,ofloxacin,144.10982803980122,36.027457009950304,86.46589682388073,115.28786243184098,144.10982803980122,172.93179364776145,216.16474205970184,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_31
2016,europe,tetracycline,5.666979758436796,1.133395951687359,3.9668858309057566,4.816932794671276,5.666979758436796,6.517026722202314,7.933771661811513,courses_per_100k_per_year,empirical_pattern_extrapolated,based_on_empirical_patterns_region_europe_years_since_intro_66
2016,europe,doxycycline,952.2480067184254,238.06200167960637,571.3488040310552,761.7984053747404,952.2480067184254,1142.6976080621105,1428.3720100776382,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_49
2016,europe,minocycline,102.84975206406622,25.71243801601656,61.70985123843973,82.27980165125298,102.84975206406622,123.41970247687946,154.27462809609932,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_41
2016,europe,vancomycin,161.54687780022138,40.38671945005535,96.92812668013282,129.23750224017712,161.54687780022138,193.85625336026564,242.32031670033209,courses_per_100k_per_year,iqvia_midas_empirical,IQVIA_MIDAS_global_sales
2016,europe,teicoplanin,23.247447724895498,5.811861931223874,13.948468634937296,18.5979581799164,23.247447724895498,27.896937269874595,34.87117158734325,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_28
2016,europe,linezolid,21.642925033441397,5.410731258360348,12.985755020064836,17.314340026753115,21.642925033441397,25.971510040129672,32.46438755016209,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_16
2016,europe,tedizolid,2.0596402357913663,0.5149100589478416,1.23578414147482,1.6477121886330932,2.0596402357913663,2.47156828294964,3.0894603536870493,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_2
2016,europe,quinu_dalfo,14.78965737790979,3.697414344477448,8.873794426745874,11.831725902327833,14.78965737790979,17.74758885349175,22.18448606686469,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_34
2016,europe,trim_sulf,738.6131029366582,184.6532757341645,443.16786176199486,590.8904823493266,738.6131029366582,886.3357235239897,1107.919654404987,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_48
2016,europe,chlorampheni,32.62097727118138,8.155244317795345,19.57258636270883,26.096781816945107,32.62097727118138,39.14517272541766,48.93146590677208,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_67
2016,europe,nitrofurantoin,433.4019461989899,108.35048654974749,260.0411677193939,346.721556959192,433.4019461989899,520.0823354387878,650.1029192984848,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_63
2016,europe,retapamulin,12.407680007414273,3.101920001853568,7.444608004448563,9.92614400593142,12.407680007414273,14.889216008897126,18.61152001112141,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_9
2016,europe,fusidic_a,42.79775621231913,10.699439053079782,25.67865372739148,34.2382049698553,42.79775621231913,51.35730745478296,64.19663431847869,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_54
2016,europe,metronidazole,644.2174247105485,161.05435617763712,386.53045482632905,515.3739397684388,644.2174247105485,773.0609096526581,966.3261370658226,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_56
2016,europe,furazolidone,21.623043021453995,5.405760755363499,12.973825812872397,17.298434417163197,21.623043021453995,25.947651625744797,32.43456453218099,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_61
2016,europe,rifampicin,84.86068858544179,21.215172146360448,50.91641315126508,67.88855086835343,84.86068858544179,101.83282630253017,127.2910328781627,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_50
2016,europe,amoxicillin_clavulanate,1787.9955036284782,446.9988759071196,1072.797302177087,1430.3964029027827,1787.9955036284782,2145.594604354174,2681.9932554427173,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_35
2016,europe,piperacillin_tazobactam,172.5206816522883,43.13017041307207,103.51240899137296,138.01654532183065,172.5206816522883,207.02481798274596,258.7810224784324,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_23
2016,europe,ampicillin_sulbactam,190.22623768794523,47.55655942198631,114.13574261276712,152.1809901503562,190.22623768794523,228.27148522553424,285.3393565319178,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_30
2016,europe,ticarcillin_clavulanate,57.64393121592048,14.41098280398012,34.58635872955229,46.11514497273639,57.64393121592048,69.17271745910458,86.46589682388073,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_31
2016,europe,ceftazidime_avibactam,0.7094231646522045,0.1773557911630511,0.4256538987913226,0.5675385317217636,0.7094231646522045,0.8513077975826453,1.064134746978307,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_1
2016,europe,meropenem_vaborbactam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
2016,europe,colistin,21.507843019164355,5.376960754791089,12.904705811498612,17.206274415331485,21.507843019164355,25.809411622997224,32.26176452874653,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_europe_years_since_intro_57
2016,asia,sulfanilamide,4.479675385758243,1.1199188464395609,2.687805231454946,3.583740308606595,4.479675385758243,5.375610462909892,6.719513078637365,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_81
2016,asia,penicilling,894.3269431658244,223.5817357914561,536.5961658994946,715.4615545326596,894.3269431658244,1073.1923317989892,1341.4904147487366,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_76
2016,asia,ampicillin,701.5956960913146,175.39892402282865,420.9574176547888,561.2765568730517,701.5956960913146,841.9148353095775,1052.393544136972,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_55
2016,asia,amoxicillin,2130.2564752374265,532.5641188093566,1278.153885142456,1704.2051801899413,2130.2564752374265,2556.307770284912,3195.38471285614,courses_per_100k_per_year,iqvia_midas_empirical,IQVIA_MIDAS_global_sales
2016,asia,piperacillin,121.90878433830532,30.477196084576327,73.14527060298319,97.52702747064426,121.90878433830532,146.29054120596638,182.863176507458,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_35
2016,asia,ticarcillin,33.32615118428398,8.331537796070995,19.995690710570383,26.660920947427183,33.32615118428398,39.99138142114077,49.989226776425966,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_39
2016,asia,cephalexin,1287.1221971997825,321.7805492999456,772.2733183198694,1029.697757759826,1287.1221971997825,1544.5466366397388,1930.6832957996735,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_46
2016,asia,cefazolin,339.5202341954034,84.88005854885085,203.71214051724203,271.6161873563228,339.5202341954034,407.42428103448407,509.2803512931051,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_43
2016,asia,cefuroxime,497.1272765703777,124.28181914259444,298.2763659422266,397.7018212563022,497.1272765703777,596.5527318844532,745.6909148555666,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_38
2016,asia,ceftriaxone,242.01257527488747,60.50314381872187,145.20754516493247,193.61006021991,242.01257527488747,290.41509032986494,363.0188629123312,courses_per_100k_per_year,iqvia_midas_empirical,IQVIA_MIDAS_global_sales
2016,asia,ceftazidime,117.90804112347372,29.477010280868427,70.74482467408423,94.32643289877898,117.90804112347372,141.48964934816846,176.86206168521056,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_31
2016,asia,cefepime,70.57664249411792,17.64416062352948,42.34598549647075,56.46131399529434,70.57664249411792,84.6919709929415,105.86496374117688,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_23
2016,asia,ceftaroline,7.4177989641981155,1.8544497410495289,4.450679378518869,5.9342391713584925,7.4177989641981155,8.901358757037737,11.126698446297173,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_6
2016,asia,meropenem,66.2762575695846,16.56906439239615,39.76575454175076,53.02100605566768,66.2762575695846,79.53150908350152,99.4143863543769,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_20
2016,asia,imipenem_c,62.88428859918598,15.721072149796496,37.73057315951159,50.30743087934879,62.88428859918598,75.46114631902317,94.32643289877896,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_31
2016,asia,ertapenem,68.26902035348422,17.067255088371056,40.96141221209053,54.61521628278738,68.26902035348422,81.92282442418106,102.40353053022632,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_15
2016,asia,aztreonam,23.345947352611457,5.836486838152864,14.007568411566874,18.676757882089166,23.345947352611457,28.015136823133748,35.018921028917184,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_30
2016,asia,erythromycin,530.7474196175071,132.6868549043768,318.4484517705043,424.59793569400574,530.7474196175071,636.8969035410086,796.1211294262607,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_61
2016,asia,azithromycin,912.9906742868048,228.2476685717012,547.7944045720828,730.3925394294439,912.9906742868048,1095.5888091441657,1369.486011430207,courses_per_100k_per_year,iqvia_midas_empirical,IQVIA_MIDAS_global_sales
2016,asia,clarithromycin,511.0083702123361,127.75209255308404,306.60502212740164,408.8066961698689,511.0083702123361,613.2100442548033,766.5125553185042,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_25
2016,asia,clindamycin,433.9467029937365,108.48667574843412,260.36802179624186,347.15736239498915,433.9467029937365,520.7360435924837,650.9200544906047,courses_per_100k_per_year,iqvia_midas_empirical,IQVIA_MIDAS_global_sales
2016,asia,gentamicin,218.42833602633863,54.60708400658466,131.0570016158032,174.74266882107094,218.42833602633863,262.1140032316064,327.642504039508,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_53
2016,asia,tobramycin,84.1497971433269,21.037449285831723,50.48987828599613,67.31983771466152,84.1497971433269,100.97975657199228,126.22469571499032,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_41
2016,asia,amikacin,41.873244694973934,10.468311173743484,25.12394681698436,33.498595755979146,41.873244694973934,50.24789363396872,62.8098670424609,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_40
2016,asia,ciprofloxacin,7.050280877185065,1.4100561754370131,4.935196614029545,5.992738745607305,7.050280877185065,8.107823008762823,9.87039322805909,courses_per_100k_per_year,empirical_pattern_extrapolated,based_on_empirical_patterns_region_asia_years_since_intro_29
2016,asia,levofloxacin,265.1050302783384,66.2762575695846,159.06301816700304,212.08402422267076,265.1050302783384,318.1260363340061,397.6575454175076,courses_per_100k_per_year,iqvia_midas_empirical,IQVIA_MIDAS_global_sales
2016,asia,moxifloxacin,122.04751112321834,30.511877780804586,73.22850667393101,97.63800889857468,122.04751112321834,146.45701334786202,183.07126668482752,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_17
2016,asia,ofloxacin,117.90804112347372,29.477010280868427,70.74482467408423,94.32643289877898,117.90804112347372,141.48964934816846,176.86206168521056,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_31
2016,asia,tetracycline,3.330688942718204,0.6661377885436407,2.3314822599027423,2.831085601310473,3.330688942718204,3.8302922841259335,4.6629645198054845,courses_per_100k_per_year,empirical_pattern_extrapolated,based_on_empirical_patterns_region_asia_years_since_intro_66
2016,asia,doxycycline,779.1120054968934,194.77800137422332,467.467203298136,623.2896043975147,779.1120054968934,934.934406596272,1168.6680082453402,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_49
2016,asia,minocycline,84.1497971433269,21.037449285831723,50.48987828599613,67.31983771466152,84.1497971433269,100.97975657199228,126.22469571499032,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_41
2016,asia,vancomycin,132.17471820018113,33.04367955004528,79.30483092010867,105.73977456014492,132.17471820018113,158.60966184021734,198.2620773002717,courses_per_100k_per_year,iqvia_midas_empirical,IQVIA_MIDAS_global_sales
2016,asia,teicoplanin,19.02063904764177,4.755159761910442,11.41238342858506,15.216511238113416,19.02063904764177,22.82476685717012,28.53095857146265,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_28
2016,asia,linezolid,17.707847754633868,4.426961938658467,10.62470865278032,14.166278203707094,17.707847754633868,21.24941730556064,26.5617716319508,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_16
2016,asia,tedizolid,1.685160192920209,0.4212900482300522,1.0110961157521252,1.3481281543361672,1.685160192920209,2.0221922315042504,2.527740289380313,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_2
2016,asia,quinu_dalfo,12.100628763744371,3.0251571909360933,7.260377258246623,9.6805030109955,12.100628763744371,14.520754516493248,18.15094314561656,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_34
2016,asia,trim_sulf,604.3198114936293,151.07995287340734,362.5918868961776,483.4558491949035,604.3198114936293,725.1837737923552,906.479717240444,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_48
2016,asia,chlorampheni,26.689890494602945,6.672472623650736,16.013934296761768,21.35191239568236,26.689890494602945,32.027868593523536,40.034835741904416,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_67
2016,asia,nitrofurantoin,354.60159234462805,88.65039808615701,212.7609554067768,283.68127387570246,354.60159234462805,425.5219108135536,531.9023885169421,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_63
2016,asia,retapamulin,10.151738187884405,2.5379345469711008,6.091042912730642,8.121390550307522,10.151738187884405,12.182085825461284,15.227607281826604,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_9
2016,asia,fusidic_a,35.01634599189747,8.754086497974367,21.00980759513848,28.01307679351797,35.01634599189747,42.01961519027696,52.5245189878462,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_54
2016,asia,metronidazole,527.0869838540851,131.77174596352128,316.2521903124511,421.66958708326814,527.0869838540851,632.5043806249022,790.6304757811276,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_56
2016,asia,furazolidone,17.691580653916905,4.422895163479226,10.614948392350142,14.153264523133524,17.691580653916905,21.229896784700284,26.53737098087536,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_61
2016,asia,rifampicin,69.43147247899783,17.357868119749458,41.6588834873987,55.54517798319827,69.43147247899783,83.3177669747974,104.14720871849676,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_50
2016,asia,amoxicillin_clavulanate,1462.9054120596638,365.726353014916,877.7432472357983,1170.324329647731,1462.9054120596638,1755.4864944715966,2194.358118089496,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_35
2016,asia,piperacillin_tazobactam,141.15328498823584,35.28832124705896,84.6919709929415,112.92262799058868,141.15328498823584,169.383941985883,211.72992748235376,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_23
2016,asia,ampicillin_sulbactam,155.6396490174097,38.90991225435243,93.38378941044584,124.51171921392778,155.6396490174097,186.76757882089169,233.45947352611452,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_30
2016,asia,ticarcillin_clavulanate,47.16321644938949,11.790804112347372,28.29792986963369,37.73057315951159,47.16321644938949,56.59585973926738,70.74482467408423,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_31
2016,asia,ceftazidime_avibactam,0.58043713471544,0.14510928367886,0.3482622808292639,0.464349707772352,0.58043713471544,0.6965245616585279,0.87065570207316,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_1
2016,asia,meropenem_vaborbactam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
2016,asia,colistin,17.59732610658902,4.399331526647255,10.55839566395341,14.077860885271216,17.59732610658902,21.11679132790682,26.395989159883527,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_asia_years_since_intro_57
2016,africa,sulfanilamide,2.9864502571721623,0.7466125642930406,1.791870154303297,2.38916020573773,2.9864502571721623,3.583740308606594,4.479675385758243,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_81
2016,africa,penicilling,596.2179621105496,149.0544905276374,357.73077726632977,476.9743696884397,596.2179621105496,715.4615545326595,894.3269431658243,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_76
2016,africa,ampicillin,467.7304640608765,116.93261601521912,280.63827843652587,374.1843712487012,467.7304640608765,561.2765568730517,701.5956960913147,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_55
2016,africa,amoxicillin,1420.1709834916178,355.04274587290445,852.1025900949707,1136.1367867932945,1420.1709834916178,1704.2051801899413,2130.2564752374265,courses_per_100k_per_year,iqvia_midas_empirical,IQVIA_MIDAS_global_sales
2016,africa,piperacillin,81.27252289220354,20.318130723050885,48.76351373532212,65.01801831376284,81.27252289220354,97.52702747064424,121.90878433830532,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_35
2016,africa,ticarcillin,22.217434122855988,5.554358530713997,13.330460473713591,17.773947298284792,22.217434122855988,26.660920947427183,33.32615118428398,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_39
2016,africa,cephalexin,858.081464799855,214.52036619996372,514.848878879913,686.4651718398841,858.081464799855,1029.697757759826,1287.1221971997825,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_46
2016,africa,cefazolin,226.3468227969356,56.5867056992339,135.80809367816136,181.0774582375485,226.3468227969356,271.6161873563227,339.5202341954034,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_43
2016,africa,cefuroxime,331.41818438025183,82.85454609506296,198.8509106281511,265.13454750420146,331.41818438025183,397.7018212563022,497.1272765703777,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_38
2016,africa,ceftriaxone,161.34171684992498,40.335429212481245,96.80503010995498,129.07337347994,161.34171684992498,193.61006021991,242.01257527488747,courses_per_100k_per_year,iqvia_midas_empirical,IQVIA_MIDAS_global_sales
2016,africa,ceftazidime,78.60536074898248,19.65134018724562,47.16321644938949,62.88428859918599,78.60536074898248,94.32643289877898,117.90804112347372,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_31
2016,africa,cefepime,47.05109499607862,11.762773749019654,28.23065699764717,37.640875996862896,47.05109499607862,56.46131399529434,70.57664249411792,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_23
2016,africa,ceftaroline,4.94519930946541,1.2362998273663526,2.9671195856792463,3.956159447572329,4.94519930946541,5.9342391713584925,7.4177989641981155,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_6
2016,africa,meropenem,44.1841717130564,11.0460429282641,26.51050302783384,35.347337370445125,44.1841717130564,53.02100605566768,66.2762575695846,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_20
2016,africa,imipenem_c,41.92285906612399,10.480714766530998,25.153715439674396,33.538287252899195,41.92285906612399,50.30743087934879,62.88428859918599,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_31
2016,africa,ertapenem,45.51268023565615,11.378170058914035,27.30760814139369,36.41014418852492,45.51268023565615,54.61521628278738,68.26902035348422,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_15
2016,africa,aztreonam,15.563964901740972,3.890991225435243,9.338378941044583,12.451171921392778,15.563964901740972,18.676757882089166,23.345947352611457,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_30
2016,africa,erythromycin,353.8316130783381,88.45790326958452,212.29896784700284,283.0652904626705,353.8316130783381,424.5979356940057,530.7474196175071,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_61
2016,africa,azithromycin,608.6604495245366,152.16511238113415,365.196269714722,486.9283596196293,608.6604495245366,730.3925394294439,912.990674286805,courses_per_100k_per_year,iqvia_midas_empirical,IQVIA_MIDAS_global_sales
2016,africa,clarithromycin,340.67224680822403,85.16806170205601,204.4033480849344,272.53779744657925,340.67224680822403,408.8066961698688,511.0083702123361,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_25
2016,africa,clindamycin,289.2978019958243,72.32445049895607,173.57868119749455,231.43824159665945,289.2978019958243,347.1573623949891,433.9467029937364,courses_per_100k_per_year,iqvia_midas_empirical,IQVIA_MIDAS_global_sales
2016,africa,gentamicin,145.6188906842258,36.40472267105645,87.37133441053547,116.49511254738064,145.6188906842258,174.74266882107094,218.42833602633868,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_53
2016,africa,tobramycin,56.09986476221793,14.024966190554483,33.65991885733076,44.87989180977435,56.09986476221793,67.31983771466152,84.14979714332691,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_41
2016,africa,amikacin,27.915496463315957,6.978874115828988,16.749297877989573,22.332397170652765,27.915496463315957,33.498595755979146,41.873244694973934,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_40
2016,africa,ciprofloxacin,4.659699975720649,0.9319399951441298,3.261789983004454,3.960744979362552,4.659699975720649,5.358654972078746,6.523579966008908,courses_per_100k_per_year,empirical_pattern_extrapolated,based_on_empirical_patterns_region_africa_years_since_intro_29
2016,africa,levofloxacin,176.7366868522256,44.1841717130564,106.04201211133535,141.3893494817805,176.7366868522256,212.0840242226707,265.1050302783384,courses_per_100k_per_year,iqvia_midas_empirical,IQVIA_MIDAS_global_sales
2016,africa,moxifloxacin,81.3650074154789,20.341251853869725,48.81900444928734,65.09200593238312,81.3650074154789,97.63800889857468,122.04751112321836,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_17
2016,africa,ofloxacin,78.60536074898248,19.65134018724562,47.16321644938949,62.88428859918599,78.60536074898248,94.32643289877898,117.90804112347372,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_31
2016,africa,tetracycline,1.805898827027636,0.3611797654055271,1.264129178919345,1.5350140029734902,1.805898827027636,2.0767836510817808,2.52825835783869,courses_per_100k_per_year,empirical_pattern_extrapolated,based_on_empirical_patterns_region_africa_years_since_intro_66
2016,africa,doxycycline,519.4080036645956,129.8520009161489,311.64480219875736,415.52640293167656,519.4080036645956,623.2896043975147,779.1120054968935,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_49
2016,africa,minocycline,56.09986476221793,14.024966190554483,33.65991885733076,44.87989180977435,56.09986476221793,67.31983771466152,84.14979714332691,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_41
2016,africa,vancomycin,88.11647880012075,22.029119700030183,52.86988728007245,70.4931830400966,88.11647880012075,105.7397745601449,132.17471820018113,courses_per_100k_per_year,iqvia_midas_empirical,IQVIA_MIDAS_global_sales
2016,africa,teicoplanin,12.68042603176118,3.170106507940295,7.608255619056707,10.144340825408944,12.68042603176118,15.216511238113414,19.02063904764177,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_28
2016,africa,linezolid,11.805231836422578,2.9513079591056446,7.083139101853547,9.444185469138064,11.805231836422578,14.166278203707094,17.707847754633868,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_16
2016,africa,tedizolid,1.1234401286134728,0.2808600321533682,0.6740640771680836,0.8987521028907782,1.1234401286134728,1.3481281543361672,1.6851601929202091,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_2
2016,africa,quinu_dalfo,8.06708584249625,2.0167714606240623,4.84025150549775,6.453668673997,8.06708584249625,9.6805030109955,12.100628763744377,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_34
2016,africa,trim_sulf,402.8798743290862,100.71996858227156,241.7279245974517,322.303899463269,402.8798743290862,483.4558491949034,604.3198114936292,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_48
2016,africa,chlorampheni,17.793260329735297,4.448315082433824,10.675956197841176,14.23460826378824,17.793260329735297,21.351912395682355,26.689890494602945,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_67
2016,africa,nitrofurantoin,236.40106156308536,59.10026539077134,141.8406369378512,189.1208492504683,236.40106156308536,283.6812738757024,354.60159234462805,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_63
2016,africa,retapamulin,6.767825458589602,1.6919563646474003,4.060695275153761,5.414260366871682,6.767825458589602,8.121390550307522,10.151738187884405,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_9
2016,africa,fusidic_a,23.34423066126498,5.836057665316245,14.006538396758987,18.675384529011986,23.34423066126498,28.01307679351797,35.01634599189747,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_54
2016,africa,metronidazole,351.39132256939007,87.84783064234752,210.83479354163404,281.11305805551206,351.39132256939007,421.6695870832681,527.0869838540851,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_56
2016,africa,furazolidone,11.79438710261127,2.9485967756528173,7.076632261566761,9.435509682089016,11.79438710261127,14.153264523133522,17.691580653916905,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_61
2016,africa,rifampicin,46.287648319331886,11.571912079832972,27.77258899159913,37.03011865546551,46.287648319331886,55.545177983198265,69.43147247899783,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_50
