bacteria,drug,region,year,failure_rate,p5,p95,source_quality,notes
levofloxacin,s_pneumoniae,africa,2024,0.359375,0.25156249999999997,0.5031249999999999,clinical_trial_rwe,clinical_surveillance_2024
levofloxacin,s_pneumoniae,south_america,2024,0.31625,0.22137499999999996,0.4427499999999999,clinical_trial_rwe,clinical_surveillance_2024
levofloxacin,s_pneumoniae,oceania,2024,0.253,0.17709999999999998,0.35419999999999996,clinical_trial_rwe,clinical_surveillance_2024
levofloxacin,e_coli,north_america,2019,0.425,0.2975,0.595,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,e_coli,europe,2019,0.45,0.315,0.63,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,e_coli,asia,2019,0.575,0.40249999999999997,0.8049999999999999,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,e_coli,africa,2019,0.625,0.4375,0.875,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,e_coli,south_america,2019,0.55,0.385,0.77,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,e_coli,oceania,2019,0.44,0.308,0.616,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,e_coli,north_america,2020,0.43775,0.30642499999999995,0.6128499999999999,clinical_trial_rwe,clinical_surveillance_2020
levofloxacin,e_coli,europe,2020,0.4635,0.32445,0.6489,clinical_trial_rwe,clinical_surveillance_2020
levofloxacin,e_coli,asia,2020,0.5922499999999999,0.4145749999999999,0.8291499999999998,clinical_trial_rwe,clinical_surveillance_2020
levofloxacin,e_coli,africa,2020,0.64375,0.450625,0.90125,clinical_trial_rwe,clinical_surveillance_2020
levofloxacin,e_coli,south_america,2020,0.5665000000000001,0.39655000000000007,0.7931000000000001,clinical_trial_rwe,clinical_surveillance_2020
levofloxacin,e_coli,oceania,2020,0.4532,0.31723999999999997,0.6344799999999999,clinical_trial_rwe,clinical_surveillance_2020
levofloxacin,e_coli,north_america,2021,0.4505,0.31534999999999996,0.6306999999999999,clinical_trial_rwe,clinical_surveillance_2021
levofloxacin,e_coli,europe,2021,0.47700000000000004,0.33390000000000003,0.6678000000000001,clinical_trial_rwe,clinical_surveillance_2021
levofloxacin,e_coli,asia,2021,0.6094999999999999,0.4266499999999999,0.8532999999999998,clinical_trial_rwe,clinical_surveillance_2021
levofloxacin,e_coli,africa,2021,0.6625000000000001,0.46375000000000005,0.9275000000000001,clinical_trial_rwe,clinical_surveillance_2021
levofloxacin,e_coli,south_america,2021,0.5830000000000001,0.4081,0.8162,clinical_trial_rwe,clinical_surveillance_2021
levofloxacin,e_coli,oceania,2021,0.46640000000000004,0.32648,0.65296,clinical_trial_rwe,clinical_surveillance_2021
levofloxacin,e_coli,north_america,2022,0.46325,0.324275,0.64855,clinical_trial_rwe,clinical_surveillance_2022
levofloxacin,e_coli,europe,2022,0.49050000000000005,0.34335,0.6867,clinical_trial_rwe,clinical_surveillance_2022
levofloxacin,e_coli,asia,2022,0.62675,0.438725,0.87745,clinical_trial_rwe,clinical_surveillance_2022
levofloxacin,e_coli,africa,2022,0.68125,0.476875,0.95,clinical_trial_rwe,clinical_surveillance_2022
levofloxacin,e_coli,south_america,2022,0.5995000000000001,0.4196500000000001,0.8393000000000002,clinical_trial_rwe,clinical_surveillance_2022
levofloxacin,e_coli,oceania,2022,0.4796,0.33572,0.67144,clinical_trial_rwe,clinical_surveillance_2022
levofloxacin,e_coli,north_america,2023,0.47600000000000003,0.3332,0.6664,clinical_trial_rwe,clinical_surveillance_2023
levofloxacin,e_coli,europe,2023,0.5040000000000001,0.35280000000000006,0.7056000000000001,clinical_trial_rwe,clinical_surveillance_2023
levofloxacin,e_coli,asia,2023,0.644,0.4508,0.9016,clinical_trial_rwe,clinical_surveillance_2023
levofloxacin,e_coli,africa,2023,0.7000000000000001,0.49,0.95,clinical_trial_rwe,clinical_surveillance_2023
levofloxacin,e_coli,south_america,2023,0.6160000000000001,0.4312,0.8624,clinical_trial_rwe,clinical_surveillance_2023
levofloxacin,e_coli,oceania,2023,0.49280000000000007,0.34496000000000004,0.6899200000000001,clinical_trial_rwe,clinical_surveillance_2023
levofloxacin,e_coli,north_america,2024,0.48874999999999996,0.34212499999999996,0.6842499999999999,clinical_trial_rwe,clinical_surveillance_2024
levofloxacin,e_coli,europe,2024,0.5175,0.36224999999999996,0.7244999999999999,clinical_trial_rwe,clinical_surveillance_2024
levofloxacin,e_coli,asia,2024,0.6612499999999999,0.46287499999999987,0.9257499999999997,clinical_trial_rwe,clinical_surveillance_2024
levofloxacin,e_coli,africa,2024,0.71875,0.5031249999999999,0.95,clinical_trial_rwe,clinical_surveillance_2024
levofloxacin,e_coli,south_america,2024,0.6325,0.4427499999999999,0.8854999999999998,clinical_trial_rwe,clinical_surveillance_2024
levofloxacin,e_coli,oceania,2024,0.506,0.35419999999999996,0.7083999999999999,clinical_trial_rwe,clinical_surveillance_2024
levofloxacin,k_pneumoniae,north_america,2019,0.34,0.238,0.476,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,k_pneumoniae,europe,2019,0.36000000000000004,0.252,0.504,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,k_pneumoniae,asia,2019,0.45999999999999996,0.32199999999999995,0.6439999999999999,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,k_pneumoniae,africa,2019,0.5,0.35,0.7,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,k_pneumoniae,south_america,2019,0.44000000000000006,0.308,0.616,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,k_pneumoniae,oceania,2019,0.35200000000000004,0.2464,0.4928,clinical_trial_rwe,clinical_surveillance_2019
levofloxacin,k_pneumoniae,north_america,2020,0.3502,0.24514,0.49028,clinical_trial_rwe,clinical_surveillance_2020
levofloxacin,k_pneumoniae,europe,2020,0.3708000000000001,0.25956,0.51912,clinical_trial_rwe,clinical_surveillance_2020
levofloxacin,k_pneumoniae,asia,2020,0.4738,0.33165999999999995,0.6633199999999999,clinical_trial_rwe,clinical_surveillance_2020
levofloxacin,k_pneumoniae,africa,2020,0.515,0.3605,0.721,clinical_trial_rwe,clinical_surveillance_2020
levofloxacin,k_pneumoniae,south_america,2020,0.45320000000000005,0.31724,0.63448,clinical_trial_rwe,clinical_surveillance_2020
levofloxacin,k_pneumoniae,oceania,2020,0.36256000000000005,0.253792,0.507584,clinical_trial_rwe,clinical_surveillance_2020
levofloxacin,k_pneumoniae,north_america,2021,0.36040000000000005,0.25228,0.50456,clinical_trial_rwe,clinical_surveillance_2021
levofloxacin,k_pneumoniae,europe,2021,0.38160000000000005,0.26712,0.53424,clinical_trial_rwe,clinical_surveillance_2021
levofloxacin,k_pneumoniae,asia,2021,0.4876,0.34131999999999996,0.6826399999999999,clinical_trial_rwe,clinical_surveillance_2021
levofloxacin,k_pneumoniae,africa,2021,0.53,0.371,0.742,clinical_trial_rwe,clinical_surveillance_2021
levofloxacin,k_pneumoniae,south_america,2021,0.4664000000000001,0.32648000000000005,0.6529600000000001,clinical_trial_rwe,clinical_surveillance_2021
levofloxacin,k_pneumoniae,oceania,2021,0.37312000000000006,0.261184,0.522368,clinical_trial_rwe,clinical_surveillance_2021
levofloxacin,k_pneumoniae,north_america,2022,0.37060000000000004,0.25942000000000004,0.5188400000000001,clinical_trial_rwe,clinical_surveillance_2022
levofloxacin,k_pneumoniae,europe,2022,0.3924000000000001,0.27468000000000004,0.5493600000000001,clinical_trial_rwe,clinical_surveillance_2022
levofloxacin,k_pneumoniae,asia,2022,0.5014,0.35097999999999996,0.7019599999999999,clinical_trial_rwe,clinical_surveillance_2022
levofloxacin,k_pneumoniae,africa,2022,0.545,0.3815,0.763,clinical_trial_rwe,clinical_surveillance_2022
levofloxacin,k_pneumoniae,south_america,2022,0.4796000000000001,0.33572,0.67144,clinical_trial_rwe,clinical_surveillance_2022
levofloxacin,k_pneumoniae,oceania,2022,0.3836800000000001,0.26857600000000004,0.5371520000000001,clinical_trial_rwe,clinical_surveillance_2022
levofloxacin,k_pneumoniae,north_america,2023,0.3808000000000001,0.26656,0.53312,clinical_trial_rwe,clinical_surveillance_2023
levofloxacin,k_pneumoniae,europe,2023,0.40320000000000006,0.28224000000000005,0.5644800000000001,clinical_trial_rwe,clinical_surveillance_2023
levofloxacin,k_pneumoniae,asia,2023,0.5152,0.36063999999999996,0.7212799999999999,clinical_trial_rwe,clinical_surveillance_2023
levofloxacin,k_pneumoniae,africa,2023,0.56,0.392,0.784,clinical_trial_rwe,clinical_surveillance_2023
levofloxacin,k_pneumoniae,south_america,2023,0.4928000000000001,0.34496000000000004,0.6899200000000001,clinical_trial_rwe,clinical_surveillance_2023
levofloxacin,k_pneumoniae,oceania,2023,0.3942400000000001,0.27596800000000005,0.5519360000000001,clinical_trial_rwe,clinical_surveillance_2023
levofloxacin,k_pneumoniae,north_america,2024,0.391,0.2737,0.5474,clinical_trial_rwe,clinical_surveillance_2024
levofloxacin,k_pneumoniae,europe,2024,0.41400000000000003,0.2898,0.5796,clinical_trial_rwe,clinical_surveillance_2024
levofloxacin,k_pneumoniae,asia,2024,0.5289999999999999,0.3702999999999999,0.7405999999999998,clinical_trial_rwe,clinical_surveillance_2024
levofloxacin,k_pneumoniae,africa,2024,0.575,0.40249999999999997,0.8049999999999999,clinical_trial_rwe,clinical_surveillance_2024
levofloxacin,k_pneumoniae,south_america,2024,0.506,0.35419999999999996,0.7083999999999999,clinical_trial_rwe,clinical_surveillance_2024
levofloxacin,k_pneumoniae,oceania,2024,0.4048,0.28336,0.56672,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,s_aureus,north_america,2019,0.068,0.05,0.0952,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,s_aureus,europe,2019,0.07200000000000001,0.0504,0.1008,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,s_aureus,asia,2019,0.092,0.0644,0.1288,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,s_aureus,africa,2019,0.1,0.06999999999999999,0.13999999999999999,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,s_aureus,south_america,2019,0.08800000000000001,0.0616,0.1232,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,s_aureus,oceania,2019,0.0704,0.05,0.09856,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,s_aureus,north_america,2020,0.07004,0.05,0.098056,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,s_aureus,europe,2020,0.07416,0.051912,0.103824,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,s_aureus,asia,2020,0.09476,0.06633199999999999,0.13266399999999998,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,s_aureus,africa,2020,0.10300000000000001,0.0721,0.1442,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,s_aureus,south_america,2020,0.09064000000000001,0.063448,0.126896,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,s_aureus,oceania,2020,0.07251200000000001,0.0507584,0.1015168,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,s_aureus,north_america,2021,0.07208,0.050456,0.100912,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,s_aureus,europe,2021,0.07632000000000001,0.053424000000000006,0.10684800000000001,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,s_aureus,asia,2021,0.09752000000000001,0.068264,0.136528,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,s_aureus,africa,2021,0.10600000000000001,0.0742,0.1484,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,s_aureus,south_america,2021,0.09328000000000002,0.065296,0.130592,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,s_aureus,oceania,2021,0.07462400000000001,0.05223680000000001,0.10447360000000001,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,s_aureus,north_america,2022,0.07412,0.051884,0.103768,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,s_aureus,europe,2022,0.07848000000000001,0.054936,0.109872,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,s_aureus,asia,2022,0.10028000000000001,0.070196,0.140392,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,s_aureus,africa,2022,0.10900000000000001,0.0763,0.1526,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,s_aureus,south_america,2022,0.09592000000000002,0.06714400000000001,0.13428800000000002,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,s_aureus,oceania,2022,0.07673600000000001,0.053715200000000005,0.10743040000000001,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,s_aureus,north_america,2023,0.07616000000000002,0.05331200000000001,0.10662400000000002,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,s_aureus,europe,2023,0.08064000000000002,0.056448000000000005,0.11289600000000001,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,s_aureus,asia,2023,0.10304,0.072128,0.144256,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,s_aureus,africa,2023,0.11200000000000002,0.07840000000000001,0.15680000000000002,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,s_aureus,south_america,2023,0.09856000000000002,0.06899200000000001,0.13798400000000002,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,s_aureus,oceania,2023,0.07884800000000002,0.05519360000000001,0.11038720000000002,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,s_aureus,north_america,2024,0.0782,0.05474,0.10948,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,s_aureus,europe,2024,0.0828,0.05796,0.11592,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,s_aureus,asia,2024,0.10579999999999999,0.07405999999999999,0.14811999999999997,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,s_aureus,africa,2024,0.11499999999999999,0.08049999999999999,0.16099999999999998,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,s_aureus,south_america,2024,0.1012,0.07084,0.14168,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,s_aureus,oceania,2024,0.08096,0.056672,0.113344,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,enterococcus_faecium,north_america,2019,0.2975,0.20825,0.4165,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,enterococcus_faecium,europe,2019,0.315,0.22049999999999997,0.44099999999999995,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,enterococcus_faecium,asia,2019,0.40249999999999997,0.28174999999999994,0.5634999999999999,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,enterococcus_faecium,africa,2019,0.4375,0.30624999999999997,0.6124999999999999,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,enterococcus_faecium,south_america,2019,0.385,0.26949999999999996,0.5389999999999999,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,enterococcus_faecium,oceania,2019,0.308,0.21559999999999999,0.43119999999999997,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,enterococcus_faecium,north_america,2020,0.306425,0.21449749999999998,0.42899499999999996,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,enterococcus_faecium,europe,2020,0.32445,0.22711499999999998,0.45422999999999997,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,enterococcus_faecium,asia,2020,0.41457499999999997,0.2902025,0.580405,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,enterococcus_faecium,africa,2020,0.450625,0.3154375,0.630875,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,enterococcus_faecium,south_america,2020,0.39655,0.27758499999999997,0.5551699999999999,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,enterococcus_faecium,oceania,2020,0.31724,0.222068,0.444136,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,enterococcus_faecium,north_america,2021,0.31535,0.220745,0.44149,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,enterococcus_faecium,europe,2021,0.33390000000000003,0.23373,0.46746,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,enterococcus_faecium,asia,2021,0.42665,0.29865499999999995,0.5973099999999999,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,enterococcus_faecium,africa,2021,0.46375,0.324625,0.64925,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,enterococcus_faecium,south_america,2021,0.4081,0.28567,0.57134,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,enterococcus_faecium,oceania,2021,0.32648,0.228536,0.457072,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,enterococcus_faecium,north_america,2022,0.32427500000000004,0.2269925,0.453985,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,enterococcus_faecium,europe,2022,0.34335000000000004,0.240345,0.48069,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,enterococcus_faecium,asia,2022,0.438725,0.3071075,0.614215,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,enterococcus_faecium,africa,2022,0.47687500000000005,0.3338125,0.667625,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,enterococcus_faecium,south_america,2022,0.41965,0.293755,0.58751,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,enterococcus_faecium,oceania,2022,0.33572,0.235004,0.470008,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,enterococcus_faecium,north_america,2023,0.3332,0.23323999999999998,0.46647999999999995,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,enterococcus_faecium,europe,2023,0.35280000000000006,0.24696,0.49392,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,enterococcus_faecium,asia,2023,0.45080000000000003,0.31556,0.63112,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,enterococcus_faecium,africa,2023,0.49000000000000005,0.343,0.686,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,enterococcus_faecium,south_america,2023,0.4312,0.30184,0.60368,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,enterococcus_faecium,oceania,2023,0.34496000000000004,0.24147200000000002,0.48294400000000004,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,enterococcus_faecium,north_america,2024,0.34212499999999996,0.23948749999999996,0.47897499999999993,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,enterococcus_faecium,europe,2024,0.36224999999999996,0.25357499999999994,0.5071499999999999,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,enterococcus_faecium,asia,2024,0.4628749999999999,0.3240124999999999,0.6480249999999999,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,enterococcus_faecium,africa,2024,0.5031249999999999,0.35218749999999993,0.7043749999999999,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,enterococcus_faecium,south_america,2024,0.44275,0.30992499999999995,0.6198499999999999,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,enterococcus_faecium,oceania,2024,0.35419999999999996,0.24793999999999997,0.49587999999999993,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,enterococcus_faecalis,north_america,2019,0.102,0.07139999999999999,0.14279999999999998,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,enterococcus_faecalis,europe,2019,0.108,0.0756,0.1512,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,enterococcus_faecalis,asia,2019,0.13799999999999998,0.09659999999999998,0.19319999999999996,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,enterococcus_faecalis,africa,2019,0.15,0.105,0.21,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,enterococcus_faecalis,south_america,2019,0.132,0.0924,0.1848,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,enterococcus_faecalis,oceania,2019,0.1056,0.07392,0.14784,clinical_trial_rwe,clinical_surveillance_2019
vancomycin,enterococcus_faecalis,north_america,2020,0.10506,0.073542,0.147084,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,enterococcus_faecalis,europe,2020,0.11124,0.07786799999999999,0.15573599999999999,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,enterococcus_faecalis,asia,2020,0.14214,0.09949799999999999,0.19899599999999998,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,enterococcus_faecalis,africa,2020,0.1545,0.10815,0.2163,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,enterococcus_faecalis,south_america,2020,0.13596,0.09517199999999999,0.19034399999999999,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,enterococcus_faecalis,oceania,2020,0.108768,0.0761376,0.1522752,clinical_trial_rwe,clinical_surveillance_2020
vancomycin,enterococcus_faecalis,north_america,2021,0.10812,0.07568399999999999,0.15136799999999997,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,enterococcus_faecalis,europe,2021,0.11448,0.080136,0.160272,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,enterococcus_faecalis,asia,2021,0.14628,0.10239599999999999,0.20479199999999997,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,enterococcus_faecalis,africa,2021,0.159,0.1113,0.2226,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,enterococcus_faecalis,south_america,2021,0.13992000000000002,0.097944,0.195888,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,enterococcus_faecalis,oceania,2021,0.11193600000000001,0.0783552,0.1567104,clinical_trial_rwe,clinical_surveillance_2021
vancomycin,enterococcus_faecalis,north_america,2022,0.11118,0.07782599999999999,0.15565199999999998,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,enterococcus_faecalis,europe,2022,0.11772,0.082404,0.164808,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,enterococcus_faecalis,asia,2022,0.15042,0.105294,0.210588,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,enterococcus_faecalis,africa,2022,0.1635,0.11445,0.2289,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,enterococcus_faecalis,south_america,2022,0.14388,0.100716,0.201432,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,enterococcus_faecalis,oceania,2022,0.11510400000000001,0.0805728,0.1611456,clinical_trial_rwe,clinical_surveillance_2022
vancomycin,enterococcus_faecalis,north_america,2023,0.11424000000000001,0.079968,0.159936,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,enterococcus_faecalis,europe,2023,0.12096000000000001,0.084672,0.169344,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,enterococcus_faecalis,asia,2023,0.15456,0.108192,0.216384,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,enterococcus_faecalis,africa,2023,0.168,0.1176,0.2352,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,enterococcus_faecalis,south_america,2023,0.14784000000000003,0.10348800000000001,0.20697600000000002,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,enterococcus_faecalis,oceania,2023,0.11827200000000002,0.0827904,0.1655808,clinical_trial_rwe,clinical_surveillance_2023
vancomycin,enterococcus_faecalis,north_america,2024,0.11729999999999999,0.08210999999999999,0.16421999999999998,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,enterococcus_faecalis,europe,2024,0.12419999999999999,0.08693999999999999,0.17387999999999998,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,enterococcus_faecalis,asia,2024,0.15869999999999998,0.11108999999999998,0.22217999999999996,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,enterococcus_faecalis,africa,2024,0.1725,0.12074999999999998,0.24149999999999996,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,enterococcus_faecalis,south_america,2024,0.1518,0.10626,0.21252,clinical_trial_rwe,clinical_surveillance_2024
vancomycin,enterococcus_faecalis,oceania,2024,0.12143999999999999,0.08500799999999999,0.17001599999999997,clinical_trial_rwe,clinical_surveillance_2024
gentamicin,e_coli,north_america,2019,0.255,0.1785,0.357,clinical_trial_rwe,clinical_surveillance_2019
gentamicin,e_coli,europe,2019,0.27,0.189,0.378,clinical_trial_rwe,clinical_surveillance_2019
gentamicin,e_coli,asia,2019,0.345,0.24149999999999996,0.48299999999999993,clinical_trial_rwe,clinical_surveillance_2019
gentamicin,e_coli,africa,2019,0.375,0.26249999999999996,0.5249999999999999,clinical_trial_rwe,clinical_surveillance_2019
gentamicin,e_coli,south_america,2019,0.33,0.23099999999999998,0.46199999999999997,clinical_trial_rwe,clinical_surveillance_2019
gentamicin,e_coli,oceania,2019,0.264,0.1848,0.3696,clinical_trial_rwe,clinical_surveillance_2019
gentamicin,e_coli,north_america,2020,0.26265,0.183855,0.36771,clinical_trial_rwe,clinical_surveillance_2020
gentamicin,e_coli,europe,2020,0.2781,0.19467,0.38934,clinical_trial_rwe,clinical_surveillance_2020
gentamicin,e_coli,asia,2020,0.35535,0.248745,0.49749,clinical_trial_rwe,clinical_surveillance_2020
gentamicin,e_coli,africa,2020,0.38625,0.270375,0.54075,clinical_trial_rwe,clinical_surveillance_2020
gentamicin,e_coli,south_america,2020,0.33990000000000004,0.23793,0.47586,clinical_trial_rwe,clinical_surveillance_2020
gentamicin,e_coli,oceania,2020,0.27192,0.19034399999999999,0.38068799999999997,clinical_trial_rwe,clinical_surveillance_2020
gentamicin,e_coli,north_america,2021,0.27030000000000004,0.18921000000000002,0.37842000000000003,clinical_trial_rwe,clinical_surveillance_2021
gentamicin,e_coli,europe,2021,0.2862,0.20034,0.40068,clinical_trial_rwe,clinical_surveillance_2021
gentamicin,e_coli,asia,2021,0.36569999999999997,0.25598999999999994,0.5119799999999999,clinical_trial_rwe,clinical_surveillance_2021
gentamicin,e_coli,africa,2021,0.3975,0.27825,0.5565,clinical_trial_rwe,clinical_surveillance_2021
gentamicin,e_coli,south_america,2021,0.34980000000000006,0.24486000000000002,0.48972000000000004,clinical_trial_rwe,clinical_surveillance_2021
gentamicin,e_coli,oceania,2021,0.27984000000000003,0.195888,0.391776,clinical_trial_rwe,clinical_surveillance_2021
gentamicin,e_coli,north_america,2022,0.27795000000000003,0.19456500000000002,0.38913000000000003,clinical_trial_rwe,clinical_surveillance_2022
gentamicin,e_coli,europe,2022,0.29430000000000006,0.20601000000000003,0.41202000000000005,clinical_trial_rwe,clinical_surveillance_2022
gentamicin,e_coli,asia,2022,0.37605,0.263235,0.52647,clinical_trial_rwe,clinical_surveillance_2022
gentamicin,e_coli,africa,2022,0.40875000000000006,0.286125,0.57225,clinical_trial_rwe,clinical_surveillance_2022
gentamicin,e_coli,south_america,2022,0.3597,0.25179,0.50358,clinical_trial_rwe,clinical_surveillance_2022
gentamicin,e_coli,oceania,2022,0.28776,0.201432,0.402864,clinical_trial_rwe,clinical_surveillance_2022
gentamicin,e_coli,north_america,2023,0.2856,0.19992000000000001,0.39984000000000003,clinical_trial_rwe,clinical_surveillance_2023
gentamicin,e_coli,europe,2023,0.30240000000000006,0.21168000000000003,0.42336000000000007,clinical_trial_rwe,clinical_surveillance_2023
gentamicin,e_coli,asia,2023,0.3864,0.27048,0.54096,clinical_trial_rwe,clinical_surveillance_2023
gentamicin,e_coli,africa,2023,0.42000000000000004,0.294,0.588,clinical_trial_rwe,clinical_surveillance_2023
gentamicin,e_coli,south_america,2023,0.36960000000000004,0.25872,0.51744,clinical_trial_rwe,clinical_surveillance_2023
gentamicin,e_coli,oceania,2023,0.29568000000000005,0.20697600000000002,0.41395200000000004,clinical_trial_rwe,clinical_surveillance_2023
gentamicin,e_coli,north_america,2024,0.29324999999999996,0.20527499999999996,0.4105499999999999,clinical_trial_rwe,clinical_surveillance_2024
gentamicin,e_coli,europe,2024,0.3105,0.21735,0.4347,clinical_trial_rwe,clinical_surveillance_2024
gentamicin,e_coli,asia,2024,0.39674999999999994,0.27772499999999994,0.5554499999999999,clinical_trial_rwe,clinical_surveillance_2024
gentamicin,e_coli,africa,2024,0.43124999999999997,0.30187499999999995,0.6037499999999999,clinical_trial_rwe,clinical_surveillance_2024
gentamicin,e_coli,south_america,2024,0.3795,0.26565,0.5313,clinical_trial_rwe,clinical_surveillance_2024
gentamicin,e_coli,oceania,2024,0.3036,0.21252,0.42504,clinical_trial_rwe,clinical_surveillance_2024
